optimgain,AttNC,meankl,Tmc,TtR,Ptt,MpbtA,entloss,surrgain,TimestepsSoFar,MtR,Tbt,entropy,TimeElapsed,EpisodesSoFar,AttC,MpbtN,Tmt
0.0021516918,4.285714285714286,0.0043076123,47.44444444444444,-141.26984126984127,56.27477631171431,75.95173593655673,0.0,0.0021516918,2209916,-9.418026571984427,236527.74603174604,0.28270322,34950.13829994202,15929,5.714285714285714,24.048264063443256,57.74603174603175
0.0017454041,5.940298507462686,0.0031813306,51.17910447761194,-116.11940298507463,52.82390721515381,78.55611440242251,0.0,0.0017454041,2219923,-8.499140752409629,221917.61194029852,0.26652616,35098.02657198906,15996,4.059701492537314,21.44388559757748,54.17910447761194
0.0023183948,5.82089552238806,0.005345952,49.80597014925373,-115.07462686567165,54.08115583577037,79.19449016028096,0.0,0.0023183948,2229886,-8.481201799952034,227175.16417910447,0.2842441,35242.83903336525,16063,4.17910447761194,20.80550983971902,55.46268656716418
0.0029481198,3.6666666666666665,0.0047857817,47.45454545454545,-143.63636363636363,56.26024709171976,75.4514279251114,0.0,0.0029481198,2239974,-9.781579324557564,236450.9090909091,0.26800013,35384.92967915535,16129,6.333333333333333,24.548572074888583,57.72727272727273
0.0044494127,5.6911764705882355,0.0062956237,50.30882352941177,-117.94117647058823,53.6039495420961,78.87738747329624,0.0,0.0044494127,2249898,-8.461984047193562,225099.29411764705,0.25917792,35530.05132198334,16197,4.3088235294117645,21.12261252670374,54.955882352941174
0.0020097808,5.617647058823529,0.0035486761,51.161764705882355,-107.20588235294117,52.8457789355252,80.21190533779969,0.0,0.0020097808,2259930,-8.01115088418391,222027.29411764705,0.27072546,35678.35461091995,16265,4.382352941176471,19.78809466220029,54.205882352941174
0.002228605,4.835820895522388,0.0048726043,50.343283582089555,-121.19402985074628,53.579844897489096,77.87630977867305,0.0,0.002228605,2269885,-9.065141595824036,225035.46268656716,0.26281434,35827.08591413498,16332,5.164179104477612,22.12369022132695,54.940298507462686
0.002085218,5.53030303030303,0.0032674933,48.92424242424242,-120.15151515151516,54.88653854754646,78.70176288110471,0.0,0.002085218,2279895,-8.541069352916722,230555.15151515152,0.27275988,35970.11912679672,16398,4.46969696969697,21.29823711889531,56.28787878787879
0.0026041593,5.446153846153846,0.0044088215,48.16923076923077,-124.0,55.57925002435845,78.37854175550251,0.0,0.0026041593,2289946,-8.907652294689777,233472.0,0.29058415,36115.09191322327,16463,4.553846153846154,21.621458244497518,57.0
0.002605664,4.0,0.0035535828,47.865671641791046,-135.37313432835822,55.856741398561034,76.62350976552095,0.0,0.002605664,2299988,-9.576199125181182,234633.55223880598,0.29096198,36261.98016881943,16530,6.0,23.37649023447904,57.28358208955224
0.002012113,3.769230769230769,0.0037051707,49.03076923076923,-128.6153846153846,54.78011608221202,77.1499190293427,0.0,0.002012113,2309888,-9.061974777345807,230069.16923076924,0.27587628,36400.10822415352,16595,6.230769230769231,22.85008097065729,56.16923076923077
0.0020561863,5.75,0.0041496605,49.63235294117647,-114.70588235294117,54.25638173668155,79.33916682983613,0.0,0.0020561863,2319974,-8.559629452387874,227990.58823529413,0.28726977,36547.52892637253,16663,4.25,20.66083317016381,55.661764705882355
0.0021478564,5.582089552238806,0.0046856506,49.40298507462686,-114.17910447761194,54.42735463170845,79.38968259754202,0.0,0.0021478564,2329928,-8.417369429365728,228520.1194029851,0.2988044,36691.105197906494,16730,4.417910447761194,20.610317402457973,55.791044776119406
0.002653596,4.707692307692308,0.0046623484,47.66153846153846,-129.53846153846155,56.059454137341696,77.70689676123654,0.0,0.002653596,2339844,-9.014091055622815,235551.5076923077,0.3036126,36836.09365987778,16795,5.292307692307692,22.29310323876346,57.50769230769231
0.0020694965,4.268656716417911,0.0044043874,49.88059701492537,-121.04477611940298,54.0082601250621,78.01269013295129,0.0,0.0020694965,2349911,-8.81932609770346,226869.49253731343,0.2742201,36982.28637504578,16862,5.731343283582089,21.987309867048697,55.38805970149254
0.0028274502,5.597014925373134,0.005116005,47.71641791044776,-127.31343283582089,55.99247467411814,77.8447047071829,0.0,0.0028274502,2359999,-9.193390749731085,235183.76119402985,0.28831944,37130.66780924797,16929,4.402985074626866,22.15529529281709,57.417910447761194
0.0020637452,4.545454545454546,0.0041175624,49.65151515151515,-115.9090909090909,54.208322353100165,79.10981679267078,0.0,0.0020637452,2369984,-8.462212620342715,227638.30303030304,0.28594565,37273.77025985718,16995,5.454545454545454,20.890183207329205,55.57575757575758
0.003000902,4.791044776119403,0.005750296,49.776119402985074,-119.40298507462687,54.108914299559274,78.48247185720463,0.0,0.003000902,2379965,-8.671032828778497,227297.4328358209,0.29969728,37422.4308757782,17062,5.208955223880597,21.517528142795342,55.492537313432834
0.0018085837,5.0,0.0035214515,49.38461538461539,-121.38461538461539,54.43827813776398,78.21013917279832,0.0,0.0018085837,2389895,-8.58262673377069,228556.8,0.2990808,37565.40334773064,17127,5.0,21.789860827201647,55.8
0.0022985227,3.828125,0.004306461,49.484375,-131.09375,54.36714207791154,76.61328499555775,0.0,0.0022985227,2399842,-9.174601967455759,228352.0,0.29160947,37703.8261282444,17191,6.171875,23.38671500444226,55.75
0.0033013679,5.367647058823529,0.0057503358,49.0735294117647,-125.29411764705883,54.737819288978415,77.7545381001272,0.0,0.0033013679,2409900,-9.06529264674824,229857.88235294117,0.27803433,37848.78338575363,17259,4.632352941176471,22.245461899872765,56.11764705882353
0.0016595264,4.492537313432836,0.0028008788,49.07462686567164,-125.07462686567165,54.735342705191364,77.8629722040846,0.0,0.0016595264,2419908,-8.962870506726448,229865.07462686568,0.2628336,37994.66012120247,17326,5.507462686567164,22.1370277959154,56.11940298507463
0.0024874613,5.720588235294118,0.004538117,50.38235294117647,-112.3529411764706,53.553531065656735,79.55506964795298,0.0,0.0024874613,2429954,-8.229473286478372,224978.82352941178,0.2902379,38139.48156809807,17394,4.279411764705882,20.444930352047017,54.9264705882353
0.0020731436,4.9393939393939394,0.0047688815,49.5,-116.06060606060606,54.344412952880504,79.20174467510299,0.0,0.0020731436,2439905,-8.248153396790817,228196.84848484848,0.27289104,38284.09718847275,17460,5.0606060606060606,20.79825532489703,55.71212121212121
0.0025696324,4.661764705882353,0.005172352,50.73529411764706,-109.11764705882354,53.241495231732195,79.92747425878788,0.0,0.0025696324,2449981,-8.151447409073846,223713.88235294117,0.27867344,38428.50494790077,17528,5.338235294117647,20.072525741212107,54.61764705882353
0.002091415,4.940298507462686,0.00317118,49.16417910447761,-120.0,54.63158753532138,78.6555477043315,0.0,0.002091415,2459956,-8.677539064552265,229314.8656716418,0.2917017,38573.75536131859,17595,5.059701492537314,21.344452295668493,55.985074626865675
0.0023491913,4.720588235294118,0.0037957178,50.25,-121.17647058823529,53.68043846866034,77.93133627710819,0.0,0.0023491913,2469995,-8.796976052230557,225520.9411764706,0.2800319,38720.008913517,17663,5.279411764705882,22.068663722891834,55.05882352941177
0.0029411004,5.575757575757576,0.0055765538,48.06060606060606,-120.3030303030303,55.71100430964622,78.96230252407823,0.0,0.0029411004,2479855,-8.695806057927923,234154.66666666666,0.27963638,38865.14729142189,17729,4.424242424242424,21.03769747592177,57.166666666666664
0.0024733364,5.478260869565218,0.0042004823,50.26086956521739,-112.89855072463769,53.660628463019286,79.39506835745149,0.0,0.0024733364,2489962,-8.405218464476121,225398.72463768115,0.26257467,39011.43509411812,17798,4.521739130434782,20.6049316425485,55.028985507246375
0.0024267954,6.397058823529412,0.005251809,49.5,-106.32352941176471,54.34019596331793,80.86882807576235,0.0,0.0024267954,2499989,-7.91263889731945,228171.29411764705,0.27139914,39159.556567668915,17866,3.6029411764705883,19.131171924237634,55.705882352941174
0.0031058916,5.246153846153846,0.0046220813,50.36923076923077,-117.6923076923077,53.585848068683994,78.69045577762455,0.0,0.0031058916,2509861,-8.49869214452043,225216.9846153846,0.27773514,39305.259572029114,17931,4.753846153846154,21.309544222375436,54.98461538461538
0.002519273,5.632352941176471,0.005341626,50.779411764705884,-110.0,53.17955792167051,79.78255899889618,0.0,0.002519273,2519929,-8.19577017843164,223352.4705882353,0.28280842,39451.59519004822,17999,4.367647058823529,20.21744100110386,54.529411764705884
0.0020492224,5.432835820895522,0.0036411677,49.47761194029851,-118.95522388059702,54.38433673393568,78.67082104178216,0.0,0.0020492224,2529854,-8.745622842507709,228458.98507462686,0.28838894,39597.414192676544,18066,4.567164179104478,21.329178958217845,55.776119402985074
0.003080423,6.073529411764706,0.005035494,49.838235294117645,-112.79411764705883,54.04244694689028,79.93089166724428,0.0,0.003080423,2539980,-8.127098449346413,226966.58823529413,0.27924538,39746.23854422569,18134,3.926470588235294,20.069108332755683,55.411764705882355
0.0018786767,4.686567164179104,0.0032117548,50.43283582089552,-122.68656716417911,53.522220511854606,77.7560046507274,0.0,0.0018786767,2549882,-8.873275178743938,224913.19402985074,0.27819043,39894.3590695858,18201,5.313432835820896,22.2439953492726,54.91044776119403
0.0022415877,5.367647058823529,0.004294598,50.720588235294116,-110.88235294117646,53.25532055008738,79.74743539060833,0.0,0.0022415877,2559956,-8.18085754880154,223774.11764705883,0.28265893,40038.98323535919,18269,4.632352941176471,20.252564609391655,54.63235294117647
0.0026052508,4.75,0.005256963,49.794117647058826,-125.44117647058823,54.10317697327031,77.49828398286677,0.0,0.0026052508,2569953,-9.061894436688835,227328.0,0.27623445,40185.481001377106,18337,5.25,22.501716017133244,55.5
0.0016865957,5.791044776119403,0.0034541986,51.23880597014925,-115.22388059701493,52.787933417013164,78.76383455722073,0.0,0.0016865957,2579881,-8.5628653298164,221856.4776119403,0.26123393,40333.27919626236,18404,4.208955223880597,21.23616544277924,54.16417910447761
0.002061894,6.0,0.0036927485,51.029411764705884,-115.44117647058823,52.96975916733485,78.73659075616325,0.0,0.002061894,2589965,-8.678153947228541,222569.41176470587,0.24926226,40481.673193216324,18472,4.0,21.26340924383671,54.338235294117645
0.0015787426,5.106060606060606,0.004041354,50.09090909090909,-116.36363636363636,53.82091353840454,78.86955723162848,0.0,0.0015787426,2599884,-8.660047322475283,226086.78787878787,0.26575252,40627.613673210144,18538,4.893939393939394,21.130442768371534,55.196969696969695
0.0018234198,4.257575757575758,0.0039580823,48.60606060606061,-128.33333333333334,55.16881071303088,77.3027442938443,0.0,0.0018234198,2609981,-9.297576068108457,231672.24242424243,0.26484722,40772.86830854416,18604,5.742424242424242,22.697255706155683,56.56060606060606
0.0020092933,4.707692307692308,0.0038166104,48.46153846153846,-119.53846153846153,55.30431286618685,79.20495356344784,0.0,0.0020092933,2619914,-8.336977007853491,232274.70769230768,0.25074196,40913.61152625084,18669,5.292307692307692,20.79504643655215,56.707692307692305
0.0018362586,4.343283582089552,0.003915298,49.26865671641791,-120.0,54.56772470027335,78.67106668070247,0.0,0.0018362586,2629914,-8.635498903458181,229192.59701492538,0.2409384,41056.871708631516,18736,5.656716417910448,21.328933319297544,55.95522388059702
0.0021447616,4.7611940298507465,0.0047126375,49.62686567164179,-117.01492537313433,54.25712868731342,78.98321322364497,0.0,0.0021447616,2639950,-8.464027436194483,227969.91044776118,0.24038865,41202.87389397621,18803,5.2388059701492535,21.016786776355033,55.656716417910445
0.0020885847,4.323529411764706,0.0036233997,50.088235294117645,-114.8529411764706,53.83950506695222,79.29117832752137,0.0,0.0020885847,2649994,-8.479794316379973,226243.76470588235,0.26379317,41346.94371795654,18871,5.676470588235294,20.708821672478635,55.23529411764706
0.0022295753,4.848484848484849,0.0042894688,48.833333333333336,-125.3030303030303,54.993618638129874,77.91928545868386,0.0,0.0022295753,2659894,-8.786674282561965,231113.69696969696,0.2423266,41490.82841229439,18937,5.151515151515151,22.08071454131616,56.42424242424242
0.0016453238,5.0,0.004019781,50.23880597014925,-117.46268656716418,53.67770637813789,78.72146712506763,0.0,0.0016453238,2669860,-8.497083839584054,225463.40298507462,0.24727423,41634.534448862076,19004,5.0,21.278532874932324,55.04477611940298
0.0022868922,4.8059701492537314,0.0052876757,50.701492537313435,-116.71641791044776,53.25532793026808,78.60877970059032,0.0,0.0022868922,2679861,-8.595608913939511,223690.50746268657,0.2781785,41782.41837263107,19071,5.1940298507462686,21.39122029940967,54.61194029850746
0.0022091377,2.8059701492537314,0.0048482176,48.059701492537314,-140.8955223880597,55.680720287608644,75.7362418328665,0.0,0.0022091377,2689893,-9.526060318897075,233899.94029850746,0.24509771,41928.79717683792,19138,7.1940298507462686,24.26375816713349,57.1044776119403
0.002009397,4.25,0.0043457914,48.1764705882353,-126.76470588235294,55.57611007890753,77.95247900580532,0.0,0.002009397,2699961,-8.915122367380153,233472.0,0.22353476,42072.64251494408,19206,5.75,22.04752099419468,57.0
0.0023565192,4.378787878787879,0.005187941,51.378787878787875,-113.18181818181819,52.63002788635288,79.03604346696333,0.0,0.0023565192,2709904,-8.249861104894487,221059.87878787878,0.25032666,42219.2493929863,19272,5.621212121212121,20.96395653303663,53.96969696969697
0.0018155887,3.2205882352941178,0.003705836,49.0,-139.85294117647058,54.82489994286032,75.54989479946019,0.0,0.0018155887,2719942,-9.707035155796852,230339.76470588235,0.24907166,42364.278411865234,19340,6.779411764705882,24.450105200539777,56.23529411764706
0.0018792466,2.378787878787879,0.004967836,46.24242424242424,-170.45454545454547,57.33656497327604,71.27443495738979,0.0,0.0018792466,2729845,-11.376501742633806,240795.15151515152,0.20576791,42506.270253658295,19406,7.621212121212121,28.725565042610196,58.78787878787879
0.0019887171,2.75,0.0048609246,46.5,-174.26470588235293,57.118662523315365,71.10929730682187,0.0,0.0019887171,2739941,-11.70914962007746,239977.41176470587,0.19106676,42653.97638106346,19474,7.25,28.890702693178138,58.588235294117645
0.0024920416,3.727272727272727,0.0053132116,49.39393939393939,-120.15151515151516,54.409216634387235,78.42796170397492,0.0,0.0024920416,2749880,-8.713484589321931,228320.9696969697,0.23420547,42797.56828522682,19540,6.2727272727272725,21.572038296025102,55.74242424242424
0.0022246141,3.388059701492537,0.004909682,47.507462686567166,-149.1044776119403,56.18824277884953,74.46551073225876,0.0,0.0022246141,2759933,-10.217502992889143,236039.64179104476,0.20137443,42942.76064538956,19607,6.611940298507463,25.534489267741233,57.62686567164179
0.0016343115,4.492307692307692,0.003966269,48.676923076923075,-134.92307692307693,55.121003513704274,76.26023460672937,0.0,0.0016343115,2769878,-9.448286248290934,231581.53846153847,0.20607391,43087.42485713959,19672,5.507692307692308,23.739765393270623,56.53846153846154
0.0026467144,5.08955223880597,0.0050254255,50.223880597014926,-108.95522388059702,53.693284654372704,80.1953792295681,0.0,0.0026467144,2779951,-7.992636733329844,225524.53731343284,0.23329838,43232.044583559036,19739,4.91044776119403,19.804620770431896,55.059701492537314
0.0015563945,5.08955223880597,0.004284715,50.1044776119403,-122.53731343283582,53.78366879488085,77.70321265432517,0.0,0.0015563945,2789970,-8.934712889669083,225830.20895522388,0.22269851,43379.36684989929,19806,4.91044776119403,22.29678734567483,55.134328358208954
0.0019724588,5.2835820895522385,0.0049293065,51.0,-111.34328358208955,52.986149263490596,79.46162985689351,0.0,0.0019724588,2799998,-8.182165847795195,222590.08955223882,0.22726904,43529.28711271286,19873,4.7164179104477615,20.53837014310648,54.343283582089555
0.001491618,5.046153846153846,0.0034140155,49.61538461538461,-130.15384615384616,54.22881336074154,76.51367879802476,0.0,0.001491618,2809906,-9.247895486464863,227674.5846153846,0.21796906,43673.36044573784,19938,4.953846153846154,23.48632120197522,55.58461538461538
0.0020759047,4.880597014925373,0.0045365337,49.6865671641791,-113.73134328358209,54.151526957593376,79.46557993075197,0.0,0.0020759047,2819888,-8.322983585273548,227297.4328358209,0.23814467,43821.2206594944,20005,5.119402985074627,20.534420069248036,55.492537313432834
0.0026686036,3.878787878787879,0.0049122204,50.25757575757576,-114.0909090909091,53.66343205737751,79.31211964628777,0.0,0.0026686036,2829950,-8.085448677184779,225404.12121212122,0.25123954,43967.40144467354,20071,6.121212121212121,20.687880353712227,55.03030303030303
0.001963372,4.119402985074627,0.0041594505,49.701492537313435,-119.25373134328358,54.15884473080688,78.52563071288608,0.0,0.001963372,2839860,-8.539584752325611,227419.7014925373,0.23238926,44111.044524908066,20138,5.880597014925373,21.47436928711392,55.52238805970149
0.0018838266,5.2835820895522385,0.0038808943,50.25373134328358,-111.49253731343283,53.67080189021582,79.78615686009955,0.0,0.0018838266,2849885,-8.08769389821479,225463.40298507462,0.22543962,44261.29181647301,20205,4.7164179104477615,20.213843139900437,55.04477611940298
0.001855842,5.7272727272727275,0.0029448175,49.36363636363637,-121.66666666666667,54.452327719124895,78.1307614354814,0.0,0.001855842,2859861,-8.901599951357685,228569.21212121213,0.2396623,44406.74232172966,20271,4.2727272727272725,21.869238564518604,55.803030303030305
0.0022947881,4.6716417910447765,0.004841355,50.35820895522388,-126.26865671641791,53.54407822783179,77.0182570024384,0.0,0.0022947881,2869981,-9.304597630678181,224790.92537313432,0.25467008,44552.124549388885,20338,5.3283582089552235,22.98174299756158,54.88059701492537
0.0020926706,5.061538461538461,0.004960624,47.292307692307695,-130.30769230769232,56.41534292578562,77.64309853396311,0.0,0.0020926706,2879951,-9.283252038223845,237126.8923076923,0.2073075,44694.93012166023,20403,4.938461538461539,22.356901466036884,57.89230769230769
0.0021948866,5.119402985074627,0.0048279767,50.83582089552239,-118.65671641791045,53.134561462523536,78.15883727458258,0.0,0.0021948866,2889946,-8.94680502134399,223201.4328358209,0.25639018,44842.52325081825,20470,4.880597014925373,21.84116272541742,54.492537313432834
0.0022303967,4.984848484848484,0.00439412,49.696969696969695,-112.57575757575758,54.164487323700264,79.64085096116169,0.0,0.0022303967,2899934,-8.261808473872748,227452.12121212122,0.23554537,44987.97943878174,20536,5.015151515151516,20.359149038838307,55.53030303030303
0.0020454046,6.8088235294117645,0.005319083,49.588235294117645,-108.67647058823529,54.31184383638334,80.48317208538117,0.0,0.0020454046,2909961,-7.9216142373803375,228291.76470588235,0.23007056,45139.83139562607,20604,3.1911764705882355,19.516827914618815,55.73529411764706
0.001903999,4.6716417910447765,0.0041660927,50.67164179104478,-121.64179104477611,53.26763539528799,77.81962533360124,0.0,0.001903999,2919925,-8.908941132691053,223690.50746268657,0.21101825,45285.79647231102,20671,5.3283582089552235,22.180374666398766,54.61194029850746
0.0022623553,5.985074626865671,0.0054719104,50.28358208955224,-122.08955223880596,53.65023738822177,77.71230568849423,0.0,0.0022623553,2929915,-9.358493033710655,225402.26865671642,0.23185714,45434.28754687309,20738,4.014925373134329,22.28769431150576,55.02985074626866
0.0027837635,7.573529411764706,0.006352577,50.529411764705884,-110.0,53.39466302850077,79.82261825419764,0.0,0.0027837635,2939942,-8.309952629150928,224195.76470588235,0.26081386,45586.149082660675,20806,2.426470588235294,20.17738174580238,54.73529411764706
0.0020002874,4.714285714285714,0.005736146,45.6031746031746,-170.79365079365078,57.96353271782116,71.67741261020235,0.0,0.0020002874,2949970,-11.285524621267054,243614.47619047618,0.23051895,45734.45957183838,20869,5.285714285714286,28.322587389797647,59.476190476190474
0.0042432994,5.698412698412699,0.004656883,47.63492063492063,-143.015873015873,56.063922456265615,75.47302742182653,0.0,0.0042432994,2959916,-9.758545003534236,235487.49206349207,0.23501633,45880.3842921257,20932,4.301587301587301,24.526972578173453,57.492063492063494
0.0019916699,5.373134328358209,0.004541435,49.52238805970149,-119.85074626865672,54.342200160457885,78.57687071498492,0.0,0.0019916699,2969950,-8.757207391334818,228275.58208955225,0.25755706,46028.41724443436,20999,4.626865671641791,21.42312928501507,55.73134328358209
0.0020986286,5.061538461538461,0.004250577,48.6,-123.38461538461539,55.181153397710844,78.27967087646476,0.0,0.0020986286,2979944,-8.732060305506687,231770.5846153846,0.22488992,46173.40993309021,21064,4.938461538461539,21.720329123535212,56.58461538461538
0.0022554682,4.363636363636363,0.0051554283,48.63636363636363,-122.87878787878788,55.144685262148954,78.31397513033644,0.0,0.0022554682,2989922,-8.943832528004302,231610.18181818182,0.24087696,46313.920592069626,21130,5.636363636363637,21.686024869663555,56.54545454545455
0.002263296,5.348484848484849,0.004531527,49.71212121212121,-117.42424242424242,54.129476701924816,78.8944376689109,0.0,0.002263296,3000000,-8.56881189217681,227203.87878787878,0.25234032,46460.00327539444,21196,4.651515151515151,21.10556233108911,55.46969696969697
0.002187617,2.8636363636363638,0.00513112,49.31818181818182,-131.06060606060606,54.52246974894844,76.61413856788705,0.0,0.002187617,3009997,-9.30944377821617,229003.63636363635,0.224443,46600.55979323387,21262,7.136363636363637,23.38586143211293,55.90909090909091
0.0030053214,3.1492537313432836,0.006207905,49.492537313432834,-131.6417910447761,54.363960187698694,76.36483013792409,0.0,0.0030053214,3019935,-9.612839611647342,228336.71641791044,0.22906914,46745.4827606678,21329,6.850746268656716,23.635169862075923,55.74626865671642
0.0029129288,4.852941176470588,0.0072742235,50.19117647058823,-122.6470588235294,53.70853939887243,77.66837610986776,0.0,0.0029129288,3029948,-9.30786188810458,225520.9411764706,0.27375403,46891.62953209877,21397,5.147058823529412,22.331623890132217,55.05882352941177
0.001909177,2.8923076923076922,0.0036211247,49.52307692307692,-129.84615384615384,54.316241198737586,76.65533858926868,0.0,0.001909177,3039865,-9.158410472612658,228052.6769230769,0.24457932,47033.052812576294,21462,7.107692307692307,23.344661410731327,55.676923076923075
0.0023388905,3.208955223880597,0.005234478,49.701492537313435,-122.23880597014926,54.2006254660175,78.0068639282825,0.0,0.0023388905,3049856,-8.712243806631742,227786.50746268657,0.2676515,47178.73933839798,21529,6.791044776119403,21.993136071717505,55.61194029850746
0.0019990278,4.1692307692307695,0.0046837213,48.246153846153845,-118.92307692307692,55.501165134730705,79.23502612183017,0.0,0.0019990278,3059900,-8.443042546788579,233093.9076923077,0.26022202,47322.01252698898,21594,5.8307692307692305,20.764973878169826,56.90769230769231
0.0018345272,4.046153846153846,0.003911428,49.09230769230769,-132.6153846153846,54.71529528450265,76.45001318384449,0.0,0.0018345272,3069886,-9.265482538931094,229754.0923076923,0.22928084,47467.3528277874,21659,5.953846153846154,23.549986816155506,56.09230769230769
0.0022871282,4.514705882352941,0.004434561,50.30882352941177,-120.58823529411765,53.624860351712826,78.04378019991108,0.0,0.0022871282,3079950,-8.828600317955095,225280.0,0.23905571,47612.08457970619,21727,5.485294117647059,21.95621980008892,55.0
0.0015417242,4.606060606060606,0.003956204,50.5,-116.06060606060606,53.46046157880503,78.82007411321243,0.0,0.0015417242,3089981,-8.367529459618472,224659.39393939395,0.23270632,47758.58219790459,21793,5.393939393939394,21.179925886787537,54.84848484848485
0.0020895547,5.181818181818182,0.0051128124,49.196969696969695,-124.0909090909091,54.643894546962315,77.86341595489765,0.0,0.0020895547,3099935,-9.1014645667568,229562.18181818182,0.22364606,47904.572988033295,21859,4.818181818181818,22.13658404510236,56.04545454545455
0.0022061914,4.584615384615384,0.0054566027,49.95384615384615,-118.3076923076923,53.908394211997376,78.50219924018485,0.0,0.0022061914,3109889,-8.88669605858,226288.24615384615,0.24348639,48045.74677991867,21924,5.415384615384616,21.497800759815178,55.246153846153845
0.0028013058,5.82089552238806,0.0063241394,49.208955223880594,-108.95522388059702,54.595928048574855,80.6056884794375,0.0,0.0028013058,3119922,-7.917071947718952,229192.59701492538,0.2231322,48187.18100523949,21991,4.17910447761194,19.39431152056247,55.95522388059702
0.0023924625,5.166666666666667,0.0048594205,50.10606060606061,-120.9090909090909,53.805266498802546,78.10133792250956,0.0,0.0023924625,3129893,-9.003827880437768,226024.72727272726,0.24016653,48334.340289115906,22057,4.833333333333333,21.898662077490457,55.18181818181818
0.0019410645,5.636363636363637,0.003952468,49.78787878787879,-114.0909090909091,54.07151415971633,79.5146674220354,0.0,0.0019410645,3139877,-8.21013970748914,227017.69696969696,0.23588002,48481.002665281296,22123,4.363636363636363,20.485332577964588,55.42424242424242
0.0019625488,4.5,0.004661207,49.74242424242424,-120.0,54.14290972068261,78.57589173805556,0.0,0.0019625488,3149971,-8.446413706934505,227452.12121212122,0.2296785,48624.52395296097,22189,5.5,21.42410826194442,55.53030303030303
0.0023396295,4.641791044776119,0.005992403,50.64179104477612,-107.91044776119404,53.29774305777414,80.27880720252251,0.0,0.0023396295,3159892,-7.982208632361154,223812.776119403,0.24292035,48765.45102643967,22256,5.358208955223881,19.721192797477492,54.64179104477612
0.0018902307,2.1285714285714286,0.004622328,50.1,-134.28571428571428,53.80951742506734,75.78215108463394,0.0,0.0018902307,3169935,-9.496832062400102,226040.6857142857,0.21360949,48908.43344569206,22326,7.871428571428571,24.21784891536607,55.18571428571428
0.0021786487,4.397058823529412,0.005306148,50.9264705882353,-113.82352941176471,53.047529287269604,79.01326520548821,0.0,0.0021786487,3179890,-8.351436452612397,222810.35294117648,0.22563861,49053.31847643852,22394,5.602941176470588,20.986734794511797,54.39705882352941
0.0018972217,4.171428571428572,0.0047317506,50.32857142857143,-111.42857142857143,53.5874339427419,79.56144478138475,0.0,0.0018972217,3189981,-8.402313533883678,225045.94285714286,0.22232711,49196.90180373192,22464,5.828571428571428,20.438555218615278,54.94285714285714
0.0027688458,4.9411764705882355,0.0058868662,49.9264705882353,-119.70588235294117,53.9372281496964,78.30683763696065,0.0,0.0027688458,3199948,-8.922523868678295,226424.4705882353,0.24135016,49340.17032980919,22532,5.0588235294117645,21.69316236303936,55.279411764705884
0.0020026446,3.130434782608696,0.0040553724,50.72463768115942,-121.30434782608695,53.22939139892816,77.76317684556452,0.0,0.0020026446,3209956,-8.798311667706606,223558.4927536232,0.24780023,49484.597601652145,22601,6.869565217391305,22.236823154435477,54.57971014492754
0.0019914014,3.4242424242424243,0.0054705804,48.63636363636363,-111.51515151515152,55.125744764043,80.29886576208955,0.0,0.0019914014,3219888,-7.858997201056503,231424.0,0.22809054,49624.704233407974,22667,6.575757575757576,19.701134237910455,56.5
0.0020208268,2.757575757575758,0.005172564,47.06060606060606,-160.3030303030303,56.623807762487864,73.05413175427142,0.0,0.0020208268,3229998,-10.469271212353236,238002.42424242425,0.19487679,49763.536947488785,22733,7.242424242424242,26.945868245728583,58.10606060606061
0.0021712682,4.2388059701492535,0.0047778217,49.04477611940298,-115.07462686567165,54.75874846098064,79.49415396186451,0.0,0.0021712682,3239840,-8.332699296548917,229926.20895522388,0.20005569,49900.67604255676,22800,5.7611940298507465,20.505846038135484,56.134328358208954
0.0022387782,3.411764705882353,0.0045578773,50.51470588235294,-118.82352941176471,53.409317214659666,78.20787139604253,0.0,0.0022387782,3249942,-8.630551566955166,224256.0,0.2142699,50042.17077612877,22868,6.588235294117647,21.792128603957423,54.75
0.0022256307,4.552238805970149,0.0060771722,50.582089552238806,-112.68656716417911,53.354278540490775,79.45932085579882,0.0,0.0022256307,3259892,-8.326544064456224,224057.31343283583,0.24308461,50188.57523274422,22935,5.447761194029851,20.540679144201174,54.701492537313435
0.0018269636,4.328125,0.0052425377,46.921875,-138.28125,56.752487940758805,76.62323746701612,0.0,0.0018269636,3269973,-9.561422226198799,238528.0,0.18968883,50327.48970079422,22999,5.671875,23.376762532983875,58.234375
0.0021548541,5.029411764705882,0.0048504216,50.35294117647059,-113.52941176470588,53.554698733343905,79.24596194860298,0.0,0.0021548541,3279929,-8.391100114761544,224858.35294117648,0.23406507,50473.101442337036,23067,4.970588235294118,20.754038051397018,54.89705882352941
0.002407307,4.0,0.004532251,50.26865671641791,-118.95522388059702,53.67088236818722,78.39973243822445,0.0,0.002407307,3289898,-8.501820271250732,225524.53731343284,0.22876327,50613.511518239975,23134,6.0,21.600267561775564,55.059701492537314
0.0018653064,4.205882352941177,0.005185982,48.838235294117645,-120.58823529411765,54.96472967348074,78.70834429783133,0.0,0.0018653064,3299951,-8.617239119589089,230881.88235294117,0.20269297,50753.86807537079,23202,5.794117647058823,21.291655702168654,56.36764705882353
