surrgain,entropy,MpbtN,TimestepsSoFar,Ptt,meankl,Tbt,TimeElapsed,AttNC,AttC,Tmc,MpbtA,optimgain,MtR,entloss,Tmt,EpisodesSoFar,TtR
0.0023240608,0.25453416,21.870588511636967,2209971,54.419546158586165,0.0043570017,228642.38805970148,35068.13967037201,3.6417910447761193,6.358208955223881,49.44776119402985,78.129411488363,0.0023240608,-8.784452363276298,0.0,55.82089552238806,16141,-121.94029850746269
0.0025869184,0.25468728,22.6912118507835,2219955,54.03735158983556,0.0039888835,226991.76119402985,35190.9573237896,3.1492537313432836,6.850746268656716,49.850746268656714,77.3087881492165,0.0025869184,-9.149831446237052,0.0,55.417910447761194,16208,-125.82089552238806
0.0019702313,0.2491611,21.084153208619178,2229973,53.45055006159058,0.0037684573,224436.70588235295,35312.8915810585,4.294117647058823,5.705882352941177,50.470588235294116,78.91584679138082,0.0019702313,-8.620225011858325,0.0,54.794117647058826,16276,-115.44117647058823
0.0025072594,0.2608599,22.030214333481307,2239961,53.59344014370913,0.0047316286,225096.59701492538,35435.232595443726,3.343283582089552,6.656716417910448,50.32835820895522,77.9697856665187,0.0025072594,-8.953841471296204,0.0,54.95522388059702,16343,-120.8955223880597
0.0021934381,0.26887405,21.18595601863114,2249926,54.17827360413798,0.003598839,227576.24242424243,35557.82472729683,3.227272727272727,6.7727272727272725,49.696969696969695,78.81404398136888,0.0021934381,-8.327540719069319,0.0,55.56060606060606,16409,-118.18181818181819
0.0023019882,0.2533344,21.166647300679255,2259925,53.8886206251451,0.004393273,226364.23529411765,35679.68212342262,3.573529411764706,6.426470588235294,50.01470588235294,78.83335269932076,0.0023019882,-8.465086408784256,0.0,55.26470588235294,16477,-117.3529411764706
0.0018796328,0.26115656,22.661630653529905,2269972,53.75733395462313,0.0025637709,225695.53623188406,35806.1145324707,3.8405797101449277,6.159420289855072,50.130434782608695,77.3383693464701,0.0018796328,-9.185538027461323,0.0,55.10144927536232,16546,-124.6376811594203
0.0025266241,0.24186446,20.41002473221715,2279934,52.75941782564727,0.004301169,221550.80597014926,35923.344281196594,3.4925373134328357,6.507462686567164,51.223880597014926,79.58997526778286,0.0025266241,-8.055810359473224,0.0,54.08955223880597,16613,-110.29850746268657
0.0023770884,0.2367158,19.574712965929603,2289932,53.197623453890465,0.005226948,223568.23880597015,36047.67988705635,4.462686567164179,5.537313432835821,50.791044776119406,80.42528703407042,0.0023770884,-7.964175699793568,0.0,54.582089552238806,16680,-106.71641791044776
0.0022411612,0.23638864,21.205043991865846,2299915,53.29768479629185,0.0034791413,223873.91044776118,36165.37030315399,4.0,6.0,50.656716417910445,78.79495600813412,0.0022411612,-8.623269988888435,0.0,54.656716417910445,16747,-115.3731343283582
0.0028628844,0.26301357,22.444455529284696,2309846,53.57978637018328,0.004283346,224913.19402985074,36287.24159002304,3.014925373134328,6.985074626865671,50.3134328358209,77.55554447071528,0.0028628844,-8.931412630428436,0.0,54.91044776119403,16814,-123.13432835820896
0.0024463679,0.26269156,21.753064805731317,2319955,52.78806814847863,0.0036894965,221906.82352941178,36412.28228831291,3.088235294117647,6.911764705882353,51.25,78.24693519426866,0.0024463679,-8.49268347032077,0.0,54.1764705882353,16882,-118.23529411764706
0.0022341374,0.26142466,23.476156235220735,2329963,53.30338118556041,0.0037722213,223914.66666666666,36528.46017384529,3.1449275362318843,6.855072463768116,50.65217391304348,76.52384376477926,0.0022341374,-9.083712981881185,0.0,54.666666666666664,16951,-128.55072463768116
0.0031408477,0.2707598,24.184382745123497,2339952,53.857801566460296,0.004184299,226229.79710144928,36647.52712082863,3.971014492753623,6.028985507246377,50.04347826086956,75.81561725487654,0.0031408477,-9.590121988024151,0.0,55.231884057971016,17020,-134.7826086956522
0.001925849,0.24429606,21.34992342254834,2349986,52.51733729598942,0.004452739,220702.11764705883,36769.29359292984,4.147058823529412,5.852941176470588,51.529411764705884,78.65007657745163,0.001925849,-8.452586834249962,0.0,53.88235294117647,17088,-115.58823529411765
0.0020605163,0.26268178,21.20903862157391,2359879,52.775244117587356,0.004055383,221665.88235294117,36888.84748387337,4.911764705882353,5.088235294117647,51.220588235294116,78.79096137842609,0.0020605163,-8.480781912971324,0.0,54.11764705882353,17156,-114.41176470588235
0.0025653723,0.2675614,21.151101803910944,2369904,53.6856256143225,0.0038685794,225520.9411764706,37008.52909207344,3.7205882352941178,6.279411764705882,50.23529411764706,78.84889819608908,0.0025653723,-8.411783531322287,0.0,55.05882352941177,17224,-117.05882352941177
0.0019669423,0.25651652,21.819068484059585,2379985,53.81951474166587,0.0033653583,225873.6231884058,37125.19928407669,4.2898550724637685,5.7101449275362315,50.04347826086956,78.18093151594043,0.0019669423,-8.728889931281781,0.0,55.14492753623188,17293,-120.43478260869566
0.0023429242,0.25786853,19.407535189913165,2389985,53.606288977041814,0.0041251695,225101.91304347827,37244.122807741165,5.0,5.0,50.30434782608695,80.59246481008685,0.0023429242,-7.896118988064046,0.0,54.95652173913044,17362,-106.66666666666667
0.002613363,0.26619765,21.251932036528803,2399972,53.86012995953075,0.0041632378,226170.4347826087,37367.630237817764,5.608695652173913,4.391304347826087,50.028985507246375,78.74806796347121,0.002613363,-8.720722951252982,0.0,55.21739130434783,17431,-117.10144927536231
0.0019163397,0.25180656,22.581983013444297,2409975,54.34208615130478,0.0037331586,228275.58208955225,37489.697434186935,4.940298507462686,5.059701492537314,49.52238805970149,77.41801698655571,0.0019163397,-9.035167634827891,0.0,55.73134328358209,17498,-125.97014925373135
0.002360083,0.24564715,20.133726233967888,2419977,53.76350160865396,0.004925861,225761.88235294117,37608.41135787964,5.220588235294118,4.779411764705882,50.13235294117647,79.8662737660321,0.002360083,-8.250908430203465,0.0,55.11764705882353,17566,-110.88235294117646
0.0023217115,0.2731893,19.627512374719917,2429878,52.73387788346381,0.0038109191,221545.41176470587,37724.129445552826,5.102941176470588,4.897058823529412,51.279411764705884,80.37248762528006,0.0023217115,-7.893013129234208,0.0,54.088235294117645,17634,-105.58823529411765
0.00256042,0.28961107,19.981955155249935,2439900,54.118051283654566,0.0052274964,227207.5294117647,37843.18340778351,3.6911764705882355,6.3088235294117645,49.73529411764706,80.01804484475007,0.00256042,-8.01950995951239,0.0,55.470588235294116,17702,-110.44117647058823
0.0017042941,0.27268672,24.968222443799466,2449979,57.08681815870397,0.0026251648,240013.37313432837,37961.374277591705,2.1044776119402986,7.895522388059701,46.56716417910448,75.03177755620057,0.0017042941,-9.828711786658195,0.0,58.59701492537314,17769,-148.2089552238806
0.0025539675,0.26100868,19.86887641679456,2459998,54.063210102398116,0.005820464,227087.0588235294,38081.04033255577,3.6470588235294117,6.352941176470588,49.8235294117647,80.13112358320545,0.0025539675,-8.091337829232868,0.0,55.44117647058823,17837,-110.29411764705883
0.0025560723,0.25150794,20.14488421665979,2469990,52.552470877533814,0.0047028894,220762.35294117648,38209.65510368347,4.926470588235294,5.073529411764706,51.470588235294116,79.85511578334021,0.0025560723,-8.027849290874684,0.0,53.89705882352941,17905,-108.97058823529412
0.002495985,0.26714036,21.284741642956455,2479854,52.39997479950823,0.0052180556,220160.0,38333.85619354248,4.279411764705882,5.720588235294118,51.64705882352941,78.71525835704351,0.002495985,-8.493881101650615,0.0,53.75,17973,-114.11764705882354
0.0025024933,0.27369744,20.51612718752992,2489869,53.84000529218111,0.0051478865,226123.29411764705,38456.07957267761,3.4411764705882355,6.5588235294117645,50.05882352941177,79.48387281247008,0.0025024933,-8.142187336383634,0.0,55.205882352941174,18041,-112.79411764705883
0.0032314572,0.25665608,21.497851916440293,2499882,53.83414813034109,0.0047919382,226063.0588235294,38570.16614198685,4.102941176470588,5.897058823529412,50.05882352941177,78.50214808355973,0.0032314572,-8.620440950015775,0.0,55.19117647058823,18109,-119.70588235294117
0.0023744565,0.2682315,21.59843049720173,2509974,54.18137524755429,0.0054788743,227535.76811594202,38680.37136507034,4.956521739130435,5.043478260869565,49.68115942028985,78.40156950279825,0.0023744565,-8.984745446695765,0.0,55.55072463768116,18178,-119.85507246376811
0.0024498827,0.2899908,20.644749116162565,2519980,53.471617898111,0.005051608,224677.64705882352,38792.2964720726,4.088235294117647,5.911764705882353,50.48529411764706,79.3552508838374,0.0024498827,-8.425984323554367,0.0,54.85294117647059,18246,-113.08823529411765
0.0024417196,0.2900076,24.164585920078384,2529896,55.06261594920697,0.0045360546,231271.16417910447,38904.458698272705,2.9402985074626864,7.059701492537314,48.73134328358209,75.83541407992162,0.0024417196,-9.51678176046773,0.0,56.46268656716418,18313,-138.65671641791045
0.0021769784,0.27834582,23.069511696398653,2539995,55.5449675023752,0.0035200706,233293.91304347827,39016.14984822273,2.8550724637681157,7.144927536231884,48.20289855072464,76.93048830360134,0.0021769784,-9.291815690182903,0.0,56.95652173913044,18382,-132.46376811594203
0.0021515193,0.2657514,20.45703433180196,2549998,53.03701904504905,0.003907414,222786.78260869565,39130.95704650879,3.681159420289855,6.318840579710145,50.94202898550725,79.54296566819802,0.0021515193,-8.28944378845936,0.0,54.391304347826086,18451,-111.01449275362319
0.0023380322,0.27366474,20.910169645179618,2559930,53.08035836579299,0.0030576123,223111.5294117647,39240.740148067474,3.1911764705882355,6.8088235294117645,50.9264705882353,79.08983035482039,0.0023380322,-8.321499258902717,0.0,54.470588235294116,18519,-113.38235294117646
0.002668554,0.27584568,22.106919612696863,2569865,53.85479067808694,0.004147961,226319.28358208956,39361.565536260605,3.5223880597014925,6.477611940298507,50.07462686567164,77.89308038730314,0.002668554,-8.888635235551574,0.0,55.25373134328358,18586,-122.53731343283582
0.0021359604,0.27760136,22.561789556684467,2579852,53.217736310719914,0.0031620031,223690.50746268657,39475.360884428024,3.253731343283582,6.746268656716418,50.776119402985074,77.43821044331551,0.0021359604,-8.707012316210664,0.0,54.61194029850746,18653,-124.17910447761194
0.0022931302,0.26894364,20.539101199909034,2589979,52.65404084682893,0.0045347363,221184.0,39592.497858285904,3.6,6.4,51.357142857142854,79.46089880009093,0.0022931302,-8.197837915557045,0.0,54.0,18723,-111.85714285714286
0.0026121791,0.2514295,21.75618805822092,2599922,52.36327693659737,0.004743124,220220.23529411765,39705.530977487564,2.8529411764705883,7.147058823529412,51.73529411764706,78.24381194177911,0.0026121791,-8.445923021875709,0.0,53.76470588235294,18791,-116.76470588235294
0.0018501743,0.24363035,19.75010342606157,2609963,53.075805367137406,0.0043876474,222870.58823529413,39819.948088645935,3.7058823529411766,6.294117647058823,50.88235294117647,80.24989657393844,0.0018501743,-8.125669245180056,0.0,54.411764705882355,18859,-107.5
0.0025513503,0.25819725,20.855450555861875,2619930,52.705916209075596,0.0054096314,221485.17647058822,39933.16326260567,3.8529411764705883,6.147058823529412,51.3235294117647,79.14454944413814,0.0025513503,-8.55555672307356,0.0,54.0735294117647,18927,-112.6470588235294
0.0023070858,0.2575551,22.285994048204138,2629896,52.9618797655845,0.0043297475,222569.41176470587,40045.30589580536,2.1029411764705883,7.897058823529412,51.044117647058826,77.71400595179588,0.0023070858,-8.802664063993062,0.0,54.338235294117645,18995,-120.88235294117646
0.0021165344,0.24374756,21.22341690852427,2639851,53.72772559176434,0.0048183827,225520.9411764706,40154.85898590088,3.088235294117647,6.911764705882353,50.14705882352941,78.77658309147576,0.0021165344,-8.45867974588863,0.0,55.05882352941177,19063,-117.94117647058823
0.0026764672,0.24593814,22.758164922060782,2649960,51.76753716310671,0.004705144,217681.6231884058,40267.30282711983,3.449275362318841,6.550724637681159,52.3768115942029,77.24183507793921,0.0026764672,-8.854494150428454,0.0,53.14492753623188,19132,-120.72463768115942
0.0026995777,0.25556064,21.83807492912358,2659890,53.831930245867134,0.0049082264,226135.8805970149,40376.67234611511,2.91044776119403,7.08955223880597,50.07462686567164,78.16192507087644,0.0026995777,-8.609847980009393,0.0,55.208955223880594,19199,-121.04477611940298
0.0034132916,0.2453043,20.514963638830608,2669957,53.12910823120855,0.006118661,223171.76470588235,40488.166154146194,3.0294117647058822,6.970588235294118,50.838235294117645,79.48503636116939,0.0034132916,-8.221263685172403,0.0,54.48529411764706,19267,-111.47058823529412
0.0022759205,0.26194173,21.29801729671787,2679922,51.98132548198992,0.003710074,218533.64705882352,40599.46094465256,3.0588235294117645,6.9411764705882355,52.13235294117647,78.70198270328214,0.0022759205,-8.447431071759265,0.0,53.35294117647059,19335,-112.94117647058823
0.0024345177,0.25480726,23.648451404195004,2689894,53.821825264079216,0.0038951444,226229.79710144928,40710.900587558746,1.8985507246376812,8.101449275362318,50.11594202898551,76.35154859580499,0.0024345177,-9.341442169382947,0.0,55.231884057971016,19404,-132.46376811594203
0.002216423,0.26914,21.460695369402075,2699922,53.35120589609239,0.0040162266,224135.5294117647,40820.56570339203,2.823529411764706,7.176470588235294,50.60294117647059,78.53930463059791,0.002216423,-8.48748343436584,0.0,54.720588235294116,19472,-118.38235294117646
0.0023676897,0.2608988,21.655777576459386,2709889,53.69285993825872,0.0038137164,225581.17647058822,40935.62699961662,2.411764705882353,7.588235294117647,50.23529411764706,78.34422242354061,0.0023676897,-8.57233983134027,0.0,55.0735294117647,19540,-119.70588235294117
0.0028932435,0.25759083,21.745988203256985,2719864,53.68581964577314,0.0049133166,225581.17647058822,41043.01302719116,2.014705882352941,7.985294117647059,50.25,78.25401179674299,0.0028932435,-8.605386890869115,0.0,55.0735294117647,19608,-119.41176470588235
0.0026457459,0.259145,22.141037551229022,2729920,53.67191313741846,0.0045084525,225520.9411764706,41151.24258327484,2.6029411764705883,7.397058823529412,50.26470588235294,77.85896244877094,0.0026457459,-8.875959952394055,0.0,55.05882352941177,19676,-122.5
0.0018975064,0.26507413,21.57934101867497,2739857,53.89811744274051,0.0042661894,226521.21212121213,41257.15950870514,3.015151515151515,6.984848484848484,50.03030303030303,78.42065898132503,0.0018975064,-8.644845100676498,0.0,55.303030303030305,19742,-119.39393939393939
0.0019159351,0.2712329,19.28869336097828,2749995,52.967995690537,0.004069864,222489.97101449277,41365.89067482948,4.144927536231884,5.855072463768116,51.01449275362319,80.71130663902176,0.0019159351,-7.759844725544241,0.0,54.31884057971015,19811,-104.34782608695652
0.002072522,0.26460257,20.962847458391863,2759902,55.104176649210075,0.0038387997,231544.4705882353,41471.3708357811,2.823529411764706,7.176470588235294,48.705882352941174,79.03715254160814,0.002072522,-8.585619155263323,0.0,56.529411764705884,19879,-119.26470588235294
0.0023647358,0.2652331,22.622611542176887,2769971,54.464406940354976,0.0035899142,228849.37142857144,41581.28348278999,2.6285714285714286,7.371428571428571,49.4,77.37738845782312,0.0023647358,-9.136804500466706,0.0,55.871428571428574,19949,-128.0
0.0022297457,0.25670025,21.555439319886773,2779969,53.476062982840986,0.0030559779,224617.41176470587,41691.960445165634,3.2941176470588234,6.705882352941177,50.455882352941174,78.44456068011321,0.0022297457,-8.473922027314007,0.0,54.838235294117645,20017,-118.97058823529412
0.0029699414,0.2551756,25.082880712530642,2789997,54.74177997957838,0.0046402165,229902.62857142856,41804.69613480568,3.2285714285714286,6.771428571428571,49.07142857142857,74.91711928746936,0.0029699414,-10.097167968015325,0.0,56.128571428571426,20087,-144.28571428571428
0.0028233826,0.26538116,23.336342164807974,2799897,54.165513264334905,0.0038306664,227508.70588235295,41915.56082081795,3.735294117647059,6.264705882352941,49.705882352941174,76.66365783519203,0.0028233826,-9.368654409051818,0.0,55.544117647058826,20155,-130.44117647058823
0.0039205486,0.2596833,23.05085918813772,2809946,53.42327811255766,0.0058431495,224460.8,42025.00832939148,2.657142857142857,7.3428571428571425,50.52857142857143,76.94914081186226,0.0039205486,-9.333127731519852,0.0,54.8,20225,-128.0
0.0023096707,0.2665968,20.996801682602023,2819969,53.36054388833031,0.004768382,224195.76470588235,42133.16063761711,3.9705882352941178,6.029411764705882,50.60294117647059,79.00319831739799,0.0023096707,-8.804688264265279,0.0,54.73529411764706,20293,-114.70588235294117
0.0026410706,0.2690568,21.40109452196362,2829889,53.16109873716163,0.003354282,223380.40579710144,42241.549572229385,3.898550724637681,6.101449275362318,50.82608695652174,78.5989054780364,0.0026410706,-8.720300463809002,0.0,54.53623188405797,20362,-118.1159420289855
0.0022434376,0.2630049,25.52254947798653,2839980,55.355968777198896,0.003583644,232618.66666666666,42353.632556676865,2.861111111111111,7.138888888888889,48.43055555555556,74.47745052201347,0.0022434376,-10.516832371040573,0.0,56.791666666666664,20434,-149.16666666666666
0.00302237,0.26292074,21.418488326668665,2849934,53.65813269202144,0.0048530814,225398.72463768115,42460.75376176834,3.3333333333333335,6.666666666666667,50.26086956521739,78.58151167333132,0.00302237,-8.838432787313291,0.0,55.028985507246375,20503,-118.55072463768116
0.002296397,0.25251013,22.41658095197064,2859896,53.37342783115979,0.0050449297,224195.76470588235,42567.662900447845,2.485294117647059,7.514705882352941,50.5735294117647,77.5834190480294,0.002296397,-8.958640626736454,0.0,54.73529411764706,20571,-122.79411764705883
0.0032177984,0.27727297,20.89241854049725,2869898,53.43162865765063,0.0048162513,224546.38805970148,42673.684913635254,4.358208955223881,5.641791044776119,50.53731343283582,79.10758145950273,0.0032177984,-8.521687417415936,0.0,54.82089552238806,20638,-114.17910447761194
0.0023046331,0.26906762,21.119572476459837,2879909,54.822095018874876,0.0034502887,230231.8805970149,42777.73416876793,3.4776119402985075,6.522388059701493,48.985074626865675,78.88042752354018,0.0023046331,-8.50576490561775,0.0,56.208955223880594,20705,-118.80597014925372
0.002901527,0.2657386,19.19954461115917,2890000,53.881066658028885,0.0058021047,226304.0,42882.1686835289,3.6470588235294117,6.352941176470588,50.01470588235294,80.80045538884083,0.002901527,-7.825246885214058,0.0,55.25,20773,-106.02941176470588
0.0026556873,0.27602008,21.25798930521445,2899945,54.55435645269423,0.004646935,228966.4,42990.22485280037,4.9,5.1,49.24285714285714,78.74201069478556,0.0026556873,-8.635689367848123,0.0,55.9,20843,-118.85714285714286
0.0032381322,0.28708643,20.41660676111782,2909996,53.296901095086,0.0047054193,223914.66666666666,43098.023775815964,3.3043478260869565,6.695652173913044,50.666666666666664,79.58339323888214,0.0032381322,-8.200952692414758,0.0,54.666666666666664,20912,-111.73913043478261
0.0030103321,0.28072965,20.666641068299707,2919991,54.25472386563761,0.005282346,227930.35294117648,43202.53274536133,2.5294117647058822,7.470588235294118,49.61764705882353,79.33335893170029,0.0030103321,-8.056987377023475,0.0,55.64705882352941,20980,-115.88235294117646
0.0024926716,0.27211222,22.22844195028785,2929949,53.208948284032985,0.004418291,223524.57142857142,43309.32347416878,2.357142857142857,7.642857142857143,50.75714285714286,77.77155804971213,0.0024926716,-9.087791432942183,0.0,54.57142857142857,21050,-121.85714285714286
0.0026828756,0.29524025,20.697680898028523,2939911,53.742512843496336,0.0050599775,225748.11428571428,43416.845069646835,2.6285714285714286,7.371428571428571,50.17142857142857,79.30231910197145,0.0026828756,-8.512335845761752,0.0,55.114285714285714,21120,-114.42857142857143
0.0028671664,0.27778888,23.71409949281032,2949876,55.400989991059106,0.005495683,232837.4084507042,43527.629873514175,1.971830985915493,8.028169014084508,48.394366197183096,76.28590050718965,0.0028671664,-9.599438344988503,0.0,56.84507042253521,21191,-138.45070422535213
0.0029449686,0.28528664,21.229579692979048,2959960,52.965667697621186,0.0052408893,222529.82857142857,43634.461721897125,2.9714285714285715,7.0285714285714285,51.02857142857143,78.77042030702093,0.0029449686,-8.688941419208358,0.0,54.32857142857143,21261,-114.85714285714286
0.0023502912,0.27784973,21.93053862616631,2969923,53.63610435463163,0.0036148552,225280.0,43740.532995224,2.955223880597015,7.044776119402985,50.28358208955224,78.06946137383366,0.0023502912,-8.96443222240304,0.0,55.0,21328,-120.44776119402985
0.002286413,0.2780215,21.18573444717722,2980000,52.59737622395246,0.0034774647,221124.63768115942,43847.62403821945,3.550724637681159,6.449275362318841,51.46376811594203,78.81426555282279,0.002286413,-8.709522440554036,0.0,53.98550724637681,21397,-113.91304347826087
0.0035159674,0.3111767,21.266297374229776,2989871,53.91667376265669,0.006371489,226544.9411764706,43954.27484846115,3.2794117647058822,6.720588235294118,50.0,78.73370262577025,0.0035159674,-8.801569855246374,0.0,55.30882352941177,21465,-117.79411764705883
0.0028071327,0.3133478,21.425957435463634,2999928,53.92376811305435,0.005202846,226364.23529411765,44058.234605550766,2.4558823529411766,7.544117647058823,49.94117647058823,78.57404256453634,0.0028071327,-8.475859423112267,0.0,55.26470588235294,21533,-118.23529411764706
0.00196164,0.3069371,22.023964749257424,3009877,54.799111146126734,0.003986092,230170.74626865672,44163.163670539856,3.2238805970149254,6.776119402985074,49.014925373134325,77.97603525074256,0.00196164,-8.845596281674698,0.0,56.19402985074627,21600,-123.88059701492537
0.0023739901,0.31834927,20.89110585223405,3019906,54.63065548265339,0.0047616553,229498.26865671642,44268.135256290436,3.7313432835820897,6.268656716417911,49.208955223880594,79.10889414776598,0.0023739901,-8.71522033962523,0.0,56.02985074626866,21667,-117.91044776119404
0.0023238198,0.30127233,23.421237816883057,3029877,54.5288596690602,0.005104107,229079.1884057971,44376.32157611847,2.869565217391304,7.130434782608695,49.31884057971015,76.57876218311694,0.0023238198,-9.287409811261943,0.0,55.927536231884055,21736,-132.7536231884058
0.0020103033,0.28599843,22.629940302756648,3039864,53.87273628203024,0.0033807736,226407.884057971,44481.87356901169,2.739130434782609,7.260869565217392,50.05797101449275,77.37005969724335,0.0020103033,-9.108202873810324,0.0,55.27536231884058,21805,-125.65217391304348
0.0023053724,0.28598216,23.2871003261432,3049981,55.05924340206651,0.004112379,231248.45714285714,44587.77253627777,3.2857142857142856,6.714285714285714,48.72857142857143,76.71289967385681,0.0023053724,-9.56825446528363,0.0,56.457142857142856,21875,-133.0
0.0024524755,0.26970583,21.008217219060324,3059900,54.369052872840804,0.0042445357,228412.23529411765,44690.116951942444,3.7941176470588234,6.205882352941177,49.5,78.99178278093964,0.0024524755,-8.564339919765802,0.0,55.76470588235294,21943,-116.76470588235294
0.002571091,0.28708068,21.34765321879712,3069887,55.1974933519514,0.0045174556,231725.17647058822,44794.03305745125,3.8676470588235294,6.132352941176471,48.55882352941177,78.65234678120288,0.002571091,-8.903630240703627,0.0,56.5735294117647,22011,-120.44117647058823
0.0023179352,0.2749602,22.268155438583925,3079997,54.73734362818098,0.004341077,229803.94029850746,44899.0310280323,3.0,7.0,49.059701492537314,77.73184456141607,0.0023179352,-8.88938259747026,0.0,56.1044776119403,22078,-125.82089552238806
0.001873205,0.26395,22.166575150021067,3089871,53.89056090277693,0.0024065678,226258.14925373133,45003.69170331955,2.671641791044776,7.3283582089552235,49.985074626865675,77.83342484997891,0.001873205,-8.7725953615144,0.0,55.23880597014925,22145,-122.23880597014926
0.0021827284,0.26583546,19.35232253866055,3099965,53.803955176908154,0.003303761,225942.58823529413,45107.89188361168,4.279411764705882,5.720588235294118,50.088235294117645,80.64767746133946,0.0021827284,-7.830666483507478,0.0,55.161764705882355,22213,-106.47058823529412
0.002654567,0.2806579,21.07821430483172,3109848,56.16256684228424,0.0038178193,235917.37313432837,45209.62585043907,3.417910447761194,6.582089552238806,47.53731343283582,78.92178569516832,0.002654567,-8.890215540939368,0.0,57.59701492537314,22280,-121.19402985074628
0.0024223963,0.28853408,19.899320800688205,3119918,54.37785013693797,0.0058340863,228336.71641791044,45311.91626954079,3.7761194029850746,6.223880597014926,49.46268656716418,80.10067919931181,0.0024223963,-8.138115211491705,0.0,55.74626865671642,22347,-111.04477611940298
0.002605888,0.3008209,21.07414712822842,3129965,54.842875639764145,0.004934004,230354.14925373133,45416.75959944725,3.328358208955224,6.6716417910447765,48.97014925373134,78.92585287177155,0.002605888,-8.660990344823018,0.0,56.23880597014925,22414,-118.35820895522389
0.0017413144,0.27513093,21.824288087172278,3139848,53.6121850586119,0.0039134966,225217.9393939394,45517.116287469864,2.742424242424242,7.257575757575758,50.31818181818182,78.1757119128277,0.0017413144,-8.825368907315774,0.0,54.984848484848484,22480,-120.15151515151516
0.002973796,0.28434655,21.144986207283154,3149900,55.25122287413419,0.0058964537,232047.30434782608,45619.75339102745,3.8260869565217392,6.173913043478261,48.52173913043478,78.85501379271686,0.002973796,-8.915516849636107,0.0,56.65217391304348,22549,-119.56521739130434
0.0022267217,0.3038404,22.143321860924964,3159923,54.74314653465419,0.004799423,229926.20895522388,45723.05986022949,2.2686567164179103,7.731343283582089,49.07462686567164,77.85667813907503,0.0022267217,-8.828036496799506,0.0,56.134328358208954,22616,-124.6268656716418
0.0017196903,0.31271222,21.09750716037424,3169870,55.76202878997581,0.0035512114,234154.66666666666,45824.39206767082,2.409090909090909,7.590909090909091,47.95454545454545,78.90249283962575,0.0017196903,-8.489852795488993,0.0,57.166666666666664,22682,-120.3030303030303
0.0029232851,0.3104902,22.52314501838051,3179997,57.030464260713714,0.0055957334,239616.0,45925.288811683655,2.25,7.75,46.60294117647059,77.47685498161954,0.0029232851,-9.313587558732028,0.0,58.5,22750,-132.64705882352942
0.0025086468,0.3123327,21.31822991692257,3189974,54.02159872849983,0.0047243354,226955.63636363635,46026.469994306564,2.606060606060606,7.393939393939394,49.878787878787875,78.68177008307741,0.0025086468,-8.564465522146792,0.0,55.40909090909091,22816,-117.87878787878788
0.0026418604,0.3150028,23.29589072698674,3199997,54.848254063611066,0.0044860016,230339.76470588235,46130.21388077736,1.9558823529411764,8.044117647058824,48.955882352941174,76.70410927301323,0.0026418604,-9.13411113035439,0.0,56.23529411764706,22884,-131.91176470588235
0.002357908,0.284788,22.598720423501867,3209916,53.73574087479051,0.0044624256,225641.41176470587,46234.006301403046,2.2058823529411766,7.794117647058823,50.161764705882355,77.40127957649815,0.002357908,-8.804858280200975,0.0,55.088235294117645,22952,-124.26470588235294
0.0024931717,0.2803647,20.818195979061176,3219851,52.64678907012541,0.0046767895,221245.1343283582,46338.46045947075,3.1343283582089554,6.865671641791045,51.38805970149254,79.18180402093883,0.0024931717,-8.281564201733918,0.0,54.014925373134325,23019,-112.53731343283582
0.002389662,0.2729913,21.483820836324217,3229849,52.25536510984766,0.0043577147,219521.85507246378,46442.22618675232,2.8840579710144927,7.115942028985507,51.79710144927536,78.51617916367576,0.002389662,-8.495926193993922,0.0,53.594202898550726,23088,-114.6376811594203
0.0024014802,0.26965058,20.855916911244034,3239887,52.590815958986475,0.0039176894,220946.5507246377,46548.230872392654,3.5217391304347827,6.478260869565218,51.43478260869565,79.14408308875598,0.0024014802,-8.36984129994918,0.0,53.94202898550725,23157,-112.7536231884058
0.002332772,0.29805484,19.723642042265404,3249882,52.11158868005928,0.004573219,218868.86956521738,46652.48259830475,3.753623188405797,6.246376811594203,51.94202898550725,80.27635795773458,0.002332772,-7.9433396256792035,0.0,53.43478260869565,23226,-105.07246376811594
0.0033119724,0.2855434,22.30514812101812,3259864,53.640443122381804,0.004700186,225338.51428571428,46756.628554821014,2.2285714285714286,7.771428571428571,50.285714285714285,77.69485187898188,0.0033119724,-8.86587123457027,0.0,55.01428571428571,23296,-123.42857142857143
0.0021078228,0.2878414,20.97569710552017,3269916,53.256143664006345,0.003128308,223758.62857142856,46858.63267946243,3.2142857142857144,6.785714285714286,50.714285714285715,79.02430289447979,0.0021078228,-8.41432967912059,0.0,54.628571428571426,23366,-113.85714285714286
0.0023226563,0.28225073,20.591733714337973,3279883,52.975255518707755,0.0035192734,222549.33333333334,46961.05085325241,3.36231884057971,6.63768115942029,51.01449275362319,79.40826628566202,0.0023226563,-8.264300533219243,0.0,54.333333333333336,23435,-112.31884057971014
0.0020130198,0.30558527,20.96219609338685,3289975,53.44753970612878,0.004025233,224448.92753623187,47065.00317502022,4.159420289855072,5.840579710144928,50.47826086956522,79.03780390661314,0.0020130198,-8.44094073119615,0.0,54.79710144927536,23504,-115.3623188405797
